area_name,area_code,date,new_cases,total_cases
Kingston upon Thames,E09000021,2021-09-16,47,18439
Lambeth,E09000022,2021-09-16,76,39899
Lewisham,E09000023,2021-09-16,76,33329
Merton,E09000024,2021-09-16,52,23807
Newham,E09000025,2021-09-16,97,47041
Redbridge,E09000026,2021-09-16,78,42672
Richmond upon Thames,E09000027,2021-09-16,73,18142
Southwark,E09000028,2021-09-16,81,35716
Sutton,E09000029,2021-09-16,51,23655
Tower Hamlets,E09000030,2021-09-16,70,41629
Waltham Forest,E09000031,2021-09-16,79,34850
Wandsworth,E09000032,2021-09-16,81,37531
Westminster,E09000033,2021-09-16,61,22981
Barking and Dagenham,E09000002,2021-09-17,46,30199
Barnet,E09000003,2021-09-17,138,44439
Bexley,E09000004,2021-09-17,56,31092
Brent,E09000005,2021-09-17,71,40591
Bromley,E09000006,2021-09-17,85,36223
Camden,E09000007,2021-09-17,47,23252
Croydon,E09000008,2021-09-17,100,45884
Ealing,E09000009,2021-09-17,81,45040
Enfield,E09000010,2021-09-17,78,39007
Greenwich,E09000011,2021-09-17,60,32410
Hackney and City of London,E09000012,2021-09-17,60,32803
Hammersmith and Fulham,E09000013,2021-09-17,49,21836
Haringey,E09000014,2021-09-17,89,30403
Harrow,E09000015,2021-09-17,88,29841
Havering,E09000016,2021-09-17,64,35654
Hillingdon,E09000017,2021-09-17,113,38300
Hounslow,E09000018,2021-09-17,114,35068
Islington,E09000019,2021-09-17,63,24725
Kensington and Chelsea,E09000020,2021-09-17,39,14791
Kingston upon Thames,E09000021,2021-09-17,53,18492
Lambeth,E09000022,2021-09-17,70,39969
Lewisham,E09000023,2021-09-17,69,33398
Merton,E09000024,2021-09-17,62,23869
Newham,E09000025,2021-09-17,89,47130
Redbridge,E09000026,2021-09-17,97,42769
Richmond upon Thames,E09000027,2021-09-17,50,18192
Southwark,E09000028,2021-09-17,84,35800
Sutton,E09000029,2021-09-17,52,23707
Tower Hamlets,E09000030,2021-09-17,76,41705
Waltham Forest,E09000031,2021-09-17,60,34910
Wandsworth,E09000032,2021-09-17,104,37635
Westminster,E09000033,2021-09-17,52,23033
Barking and Dagenham,E09000002,2021-09-18,41,30240
Barnet,E09000003,2021-09-18,119,44558
Bexley,E09000004,2021-09-18,54,31146
Brent,E09000005,2021-09-18,64,40655
Bromley,E09000006,2021-09-18,90,36313
Camden,E09000007,2021-09-18,48,23300
Croydon,E09000008,2021-09-18,90,45974
Ealing,E09000009,2021-09-18,70,45110
Enfield,E09000010,2021-09-18,77,39084
Greenwich,E09000011,2021-09-18,69,32479
Hackney and City of London,E09000012,2021-09-18,31,32834
Hammersmith and Fulham,E09000013,2021-09-18,59,21895
Haringey,E09000014,2021-09-18,77,30480
Harrow,E09000015,2021-09-18,64,29905
Havering,E09000016,2021-09-18,62,35716
Hillingdon,E09000017,2021-09-18,96,38396
Hounslow,E09000018,2021-09-18,98,35166
Islington,E09000019,2021-09-18,49,24774
Kensington and Chelsea,E09000020,2021-09-18,43,14834
Kingston upon Thames,E09000021,2021-09-18,39,18531
Lambeth,E09000022,2021-09-18,66,40035
Lewisham,E09000023,2021-09-18,57,33455
Merton,E09000024,2021-09-18,75,23944
Newham,E09000025,2021-09-18,88,47218
Redbridge,E09000026,2021-09-18,91,42860
Richmond upon Thames,E09000027,2021-09-18,62,18254
Southwark,E09000028,2021-09-18,50,35850
Sutton,E09000029,2021-09-18,50,23757
Tower Hamlets,E09000030,2021-09-18,61,41766
Waltham Forest,E09000031,2021-09-18,50,34960
Wandsworth,E09000032,2021-09-18,67,37702
Westminster,E09000033,2021-09-18,54,23087
Barking and Dagenham,E09000002,2021-09-19,50,30290
Barnet,E09000003,2021-09-19,151,44709
Bexley,E09000004,2021-09-19,61,31207
Brent,E09000005,2021-09-19,70,40725
Bromley,E09000006,2021-09-19,93,36406
Camden,E09000007,2021-09-19,47,23347
Croydon,E09000008,2021-09-19,104,46078
Ealing,E09000009,2021-09-19,89,45199
Enfield,E09000010,2021-09-19,98,39182
Greenwich,E09000011,2021-09-19,62,32541
Hackney and City of London,E09000012,2021-09-19,49,32883
Hammersmith and Fulham,E09000013,2021-09-19,48,21943
Haringey,E09000014,2021-09-19,78,30558
Harrow,E09000015,2021-09-19,85,29990
Havering,E09000016,2021-09-19,52,35768
Hillingdon,E09000017,2021-09-19,111,38507
Hounslow,E09000018,2021-09-19,114,35280
Islington,E09000019,2021-09-19,40,24814
Kensington and Chelsea,E09000020,2021-09-19,48,14882
Kingston upon Thames,E09000021,2021-09-19,61,18592
Lambeth,E09000022,2021-09-19,80,40115
Lewisham,E09000023,2021-09-19,80,33535
Merton,E09000024,2021-09-19,63,24007
Newham,E09000025,2021-09-19,58,47276
Redbridge,E09000026,2021-09-19,69,42929
Richmond upon Thames,E09000027,2021-09-19,89,18343
Southwark,E09000028,2021-09-19,61,35911
Sutton,E09000029,2021-09-19,77,23834
Tower Hamlets,E09000030,2021-09-19,48,41814
Waltham Forest,E09000031,2021-09-19,48,35008
Wandsworth,E09000032,2021-09-19,97,37799
Westminster,E09000033,2021-09-19,54,23141
Barking and Dagenham,E09000002,2021-09-20,76,30366
Barnet,E09000003,2021-09-20,179,44888
Bexley,E09000004,2021-09-20,84,31291
Brent,E09000005,2021-09-20,91,40816
Bromley,E09000006,2021-09-20,127,36533
Camden,E09000007,2021-09-20,62,23409
Croydon,E09000008,2021-09-20,142,46220
Ealing,E09000009,2021-09-20,131,45330
Enfield,E09000010,2021-09-20,109,39291
Greenwich,E09000011,2021-09-20,89,32630
Hackney and City of London,E09000012,2021-09-20,64,32947
Hammersmith and Fulham,E09000013,2021-09-20,59,22002
Haringey,E09000014,2021-09-20,74,30632
Harrow,E09000015,2021-09-20,110,30100
Havering,E09000016,2021-09-20,76,35844
Hillingdon,E09000017,2021-09-20,163,38670
Hounslow,E09000018,2021-09-20,146,35426
Islington,E09000019,2021-09-20,58,24872
Kensington and Chelsea,E09000020,2021-09-20,44,14926
Kingston upon Thames,E09000021,2021-09-20,61,18653
Lambeth,E09000022,2021-09-20,95,40210
Lewisham,E09000023,2021-09-20,91,33626
Merton,E09000024,2021-09-20,98,24105
Newham,E09000025,2021-09-20,94,47370
Redbridge,E09000026,2021-09-20,130,43059
Richmond upon Thames,E09000027,2021-09-20,111,18454
Southwark,E09000028,2021-09-20,90,36001
Sutton,E09000029,2021-09-20,91,23925
Tower Hamlets,E09000030,2021-09-20,74,41888
Waltham Forest,E09000031,2021-09-20,101,35109
Wandsworth,E09000032,2021-09-20,138,37937
Westminster,E09000033,2021-09-20,57,23198
Barking and Dagenham,E09000002,2021-09-21,44,30410
Barnet,E09000003,2021-09-21,138,45026
Bexley,E09000004,2021-09-21,76,31367
Brent,E09000005,2021-09-21,101,40917
Bromley,E09000006,2021-09-21,132,36665
Camden,E09000007,2021-09-21,69,23478
Croydon,E09000008,2021-09-21,153,46373
Ealing,E09000009,2021-09-21,117,45447
Enfield,E09000010,2021-09-21,100,39391
Greenwich,E09000011,2021-09-21,78,32708
Hackney and City of London,E09000012,2021-09-21,73,33020
Hammersmith and Fulham,E09000013,2021-09-21,52,22054
Haringey,E09000014,2021-09-21,88,30720
Harrow,E09000015,2021-09-21,112,30212
Havering,E09000016,2021-09-21,77,35921
Hillingdon,E09000017,2021-09-21,139,38809
Hounslow,E09000018,2021-09-21,144,35570
Islington,E09000019,2021-09-21,47,24919
Kensington and Chelsea,E09000020,2021-09-21,52,14978
Kingston upon Thames,E09000021,2021-09-21,64,18717
Lambeth,E09000022,2021-09-21,78,40288
Lewisham,E09000023,2021-09-21,88,33714
Merton,E09000024,2021-09-21,88,24193
Newham,E09000025,2021-09-21,96,47466
Redbridge,E09000026,2021-09-21,102,43161
Richmond upon Thames,E09000027,2021-09-21,108,18562
Southwark,E09000028,2021-09-21,78,36079
Sutton,E09000029,2021-09-21,73,23998
Tower Hamlets,E09000030,2021-09-21,77,41965
Waltham Forest,E09000031,2021-09-21,78,35187
Wandsworth,E09000032,2021-09-21,135,38072
Westminster,E09000033,2021-09-21,50,23248
Barking and Dagenham,E09000002,2021-09-22,44,30454
Barnet,E09000003,2021-09-22,151,45177
Bexley,E09000004,2021-09-22,79,31446
Brent,E09000005,2021-09-22,73,40990
Bromley,E09000006,2021-09-22,103,36768
Camden,E09000007,2021-09-22,71,23549
Croydon,E09000008,2021-09-22,140,46513
Ealing,E09000009,2021-09-22,131,45578
Enfield,E09000010,2021-09-22,110,39501
Greenwich,E09000011,2021-09-22,74,32782
Hackney and City of London,E09000012,2021-09-22,70,33090
Hammersmith and Fulham,E09000013,2021-09-22,59,22113
Haringey,E09000014,2021-09-22,89,30809
Harrow,E09000015,2021-09-22,106,30318
Havering,E09000016,2021-09-22,66,35987
Hillingdon,E09000017,2021-09-22,123,38932
Hounslow,E09000018,2021-09-22,114,35684
Islington,E09000019,2021-09-22,51,24970
Kensington and Chelsea,E09000020,2021-09-22,60,15038
Kingston upon Thames,E09000021,2021-09-22,77,18794
Lambeth,E09000022,2021-09-22,89,40377
Lewisham,E09000023,2021-09-22,83,33797
Merton,E09000024,2021-09-22,82,24275
Newham,E09000025,2021-09-22,77,47543
Redbridge,E09000026,2021-09-22,86,43247
Richmond upon Thames,E09000027,2021-09-22,89,18651
Southwark,E09000028,2021-09-22,84,36163
Sutton,E09000029,2021-09-22,89,24087
Tower Hamlets,E09000030,2021-09-22,71,42036
Waltham Forest,E09000031,2021-09-22,60,35247
Wandsworth,E09000032,2021-09-22,129,38201
Westminster,E09000033,2021-09-22,79,23327
Barking and Dagenham,E09000002,2021-09-23,53,30507
Barnet,E09000003,2021-09-23,125,45302
Bexley,E09000004,2021-09-23,100,31546
Brent,E09000005,2021-09-23,73,41063
Bromley,E09000006,2021-09-23,100,36868
Camden,E09000007,2021-09-23,62,23611
Croydon,E09000008,2021-09-23,128,46641
Ealing,E09000009,2021-09-23,126,45704
Enfield,E09000010,2021-09-23,118,39619
Greenwich,E09000011,2021-09-23,86,32868
Hackney and City of London,E09000012,2021-09-23,62,33152
Hammersmith and Fulham,E09000013,2021-09-23,55,22168
Haringey,E09000014,2021-09-23,81,30890
Harrow,E09000015,2021-09-23,77,30395
Havering,E09000016,2021-09-23,73,36060
Hillingdon,E09000017,2021-09-23,110,39042
Hounslow,E09000018,2021-09-23,109,35793
Islington,E09000019,2021-09-23,59,25029
Kensington and Chelsea,E09000020,2021-09-23,57,15095
Kingston upon Thames,E09000021,2021-09-23,97,18891
Lambeth,E09000022,2021-09-23,76,40453
Lewisham,E09000023,2021-09-23,71,33868
Merton,E09000024,2021-09-23,79,24354
Newham,E09000025,2021-09-23,98,47641
Redbridge,E09000026,2021-09-23,87,43334
Richmond upon Thames,E09000027,2021-09-23,88,18739
Southwark,E09000028,2021-09-23,77,36240
Sutton,E09000029,2021-09-23,74,24161
Tower Hamlets,E09000030,2021-09-23,72,42108
Waltham Forest,E09000031,2021-09-23,73,35320
Wandsworth,E09000032,2021-09-23,124,38325
Westminster,E09000033,2021-09-23,54,23381
Barking and Dagenham,E09000002,2021-09-24,52,30559
Barnet,E09000003,2021-09-24,154,45456
Bexley,E09000004,2021-09-24,72,31618
Brent,E09000005,2021-09-24,65,41128
Bromley,E09000006,2021-09-24,88,36956
Camden,E09000007,2021-09-24,73,23684
Croydon,E09000008,2021-09-24,105,46746
Ealing,E09000009,2021-09-24,98,45802
Enfield,E09000010,2021-09-24,109,39728
Greenwich,E09000011,2021-09-24,78,32946
Hackney and City of London,E09000012,2021-09-24,59,33211
Hammersmith and Fulham,E09000013,2021-09-24,57,22225
Haringey,E09000014,2021-09-24,91,30981
Harrow,E09000015,2021-09-24,66,30461
Havering,E09000016,2021-09-24,70,36130
Hillingdon,E09000017,2021-09-24,94,39136
Hounslow,E09000018,2021-09-24,81,35874
Islington,E09000019,2021-09-24,51,25080
Kensington and Chelsea,E09000020,2021-09-24,38,15133
Kingston upon Thames,E09000021,2021-09-24,57,18948
Lambeth,E09000022,2021-09-24,76,40529
Lewisham,E09000023,2021-09-24,62,33930
Merton,E09000024,2021-09-24,64,24418
Newham,E09000025,2021-09-24,76,47717
Redbridge,E09000026,2021-09-24,80,43414
Richmond upon Thames,E09000027,2021-09-24,43,18782
Southwark,E09000028,2021-09-24,55,36295
Sutton,E09000029,2021-09-24,50,24211
Tower Hamlets,E09000030,2021-09-24,76,42184
Waltham Forest,E09000031,2021-09-24,103,35423
Wandsworth,E09000032,2021-09-24,87,38412
Westminster,E09000033,2021-09-24,51,23432
Barking and Dagenham,E09000002,2021-09-25,53,30612
Barnet,E09000003,2021-09-25,111,45567
Bexley,E09000004,2021-09-25,60,31678
Brent,E09000005,2021-09-25,51,41179
Bromley,E09000006,2021-09-25,108,37064
Camden,E09000007,2021-09-25,54,23738
Croydon,E09000008,2021-09-25,111,46857
Ealing,E09000009,2021-09-25,93,45895
Enfield,E09000010,2021-09-25,89,39817
Greenwich,E09000011,2021-09-25,57,33003
Hackney and City of London,E09000012,2021-09-25,64,33275
Hammersmith and Fulham,E09000013,2021-09-25,60,22285
Haringey,E09000014,2021-09-25,69,31050
Harrow,E09000015,2021-09-25,76,30537
Havering,E09000016,2021-09-25,83,36213
Hillingdon,E09000017,2021-09-25,93,39229
Hounslow,E09000018,2021-09-25,115,35989
Islington,E09000019,2021-09-25,32,25112
Kensington and Chelsea,E09000020,2021-09-25,35,15168
Kingston upon Thames,E09000021,2021-09-25,88,19036
Lambeth,E09000022,2021-09-25,57,40586
Lewisham,E09000023,2021-09-25,62,33992
Merton,E09000024,2021-09-25,74,24492
Newham,E09000025,2021-09-25,57,47774
Redbridge,E09000026,2021-09-25,71,43485
Richmond upon Thames,E09000027,2021-09-25,77,18859
Southwark,E09000028,2021-09-25,48,36343
Sutton,E09000029,2021-09-25,66,24277
Tower Hamlets,E09000030,2021-09-25,63,42247
Waltham Forest,E09000031,2021-09-25,60,35483
Wandsworth,E09000032,2021-09-25,114,38526
Westminster,E09000033,2021-09-25,40,23472
Barking and Dagenham,E09000002,2021-09-26,33,30645
Barnet,E09000003,2021-09-26,145,45712
Bexley,E09000004,2021-09-26,85,31763
Brent,E09000005,2021-09-26,69,41248
Bromley,E09000006,2021-09-26,108,37172
Camden,E09000007,2021-09-26,68,23806
Croydon,E09000008,2021-09-26,111,46968
Ealing,E09000009,2021-09-26,131,46026
Enfield,E09000010,2021-09-26,87,39904
Greenwich,E09000011,2021-09-26,77,33080
Hackney and City of London,E09000012,2021-09-26,51,33326
Hammersmith and Fulham,E09000013,2021-09-26,48,22333
Haringey,E09000014,2021-09-26,58,31108
Harrow,E09000015,2021-09-26,95,30632
Havering,E09000016,2021-09-26,83,36296
Hillingdon,E09000017,2021-09-26,105,39334
Hounslow,E09000018,2021-09-26,132,36121
Islington,E09000019,2021-09-26,44,25156
Kensington and Chelsea,E09000020,2021-09-26,38,15206
Kingston upon Thames,E09000021,2021-09-26,65,19101
Lambeth,E09000022,2021-09-26,59,40645
Lewisham,E09000023,2021-09-26,50,34042
Merton,E09000024,2021-09-26,78,24570
Newham,E09000025,2021-09-26,61,47835
Redbridge,E09000026,2021-09-26,82,43567
Richmond upon Thames,E09000027,2021-09-26,88,18947
Southwark,E09000028,2021-09-26,75,36418
Sutton,E09000029,2021-09-26,95,24372
Tower Hamlets,E09000030,2021-09-26,54,42301
Waltham Forest,E09000031,2021-09-26,75,35558
Wandsworth,E09000032,2021-09-26,91,38617
Westminster,E09000033,2021-09-26,62,23534
Barking and Dagenham,E09000002,2021-09-27,77,30722
Barnet,E09000003,2021-09-27,160,45872
Bexley,E09000004,2021-09-27,76,31839
Brent,E09000005,2021-09-27,121,41369
Bromley,E09000006,2021-09-27,134,37306
Camden,E09000007,2021-09-27,63,23869
Croydon,E09000008,2021-09-27,142,47110
Ealing,E09000009,2021-09-27,189,46215
Enfield,E09000010,2021-09-27,142,40046
Greenwich,E09000011,2021-09-27,118,33198
Hackney and City of London,E09000012,2021-09-27,86,33412
Hammersmith and Fulham,E09000013,2021-09-27,80,22413
Haringey,E09000014,2021-09-27,60,31168
Harrow,E09000015,2021-09-27,122,30754
Havering,E09000016,2021-09-27,135,36431
Hillingdon,E09000017,2021-09-27,163,39497
Hounslow,E09000018,2021-09-27,160,36281
Islington,E09000019,2021-09-27,53,25209
Kensington and Chelsea,E09000020,2021-09-27,59,15265
Kingston upon Thames,E09000021,2021-09-27,122,19223
Lambeth,E09000022,2021-09-27,104,40749
Lewisham,E09000023,2021-09-27,63,34105
Merton,E09000024,2021-09-27,122,24692
Newham,E09000025,2021-09-27,114,47949
Redbridge,E09000026,2021-09-27,110,43677
Richmond upon Thames,E09000027,2021-09-27,108,19055
Southwark,E09000028,2021-09-27,88,36506
Sutton,E09000029,2021-09-27,87,24459
Tower Hamlets,E09000030,2021-09-27,86,42387
Waltham Forest,E09000031,2021-09-27,82,35640
Wandsworth,E09000032,2021-09-27,142,38759
Westminster,E09000033,2021-09-27,77,23611
Barking and Dagenham,E09000002,2021-09-28,54,30776
Barnet,E09000003,2021-09-28,148,46020
Bexley,E09000004,2021-09-28,84,31923
Brent,E09000005,2021-09-28,85,41454
Bromley,E09000006,2021-09-28,123,37429
Camden,E09000007,2021-09-28,78,23947
Croydon,E09000008,2021-09-28,96,47206
Ealing,E09000009,2021-09-28,112,46327
Enfield,E09000010,2021-09-28,100,40146
Greenwich,E09000011,2021-09-28,107,33305
Hackney and City of London,E09000012,2021-09-28,78,33490
Hammersmith and Fulham,E09000013,2021-09-28,49,22462
Haringey,E09000014,2021-09-28,87,31255
Harrow,E09000015,2021-09-28,84,30838
Havering,E09000016,2021-09-28,105,36536
Hillingdon,E09000017,2021-09-28,93,39590
Hounslow,E09000018,2021-09-28,88,36369
Islington,E09000019,2021-09-28,57,25266
Kensington and Chelsea,E09000020,2021-09-28,36,15301
Kingston upon Thames,E09000021,2021-09-28,79,19302
Lambeth,E09000022,2021-09-28,71,40820
Lewisham,E09000023,2021-09-28,83,34188
Merton,E09000024,2021-09-28,84,24776
Newham,E09000025,2021-09-28,131,48080
Redbridge,E09000026,2021-09-28,94,43771
Richmond upon Thames,E09000027,2021-09-28,74,19129
Southwark,E09000028,2021-09-28,69,36575
Sutton,E09000029,2021-09-28,69,24528
Tower Hamlets,E09000030,2021-09-28,99,42486
Waltham Forest,E09000031,2021-09-28,93,35733
Wandsworth,E09000032,2021-09-28,111,38870
Westminster,E09000033,2021-09-28,66,23677
Barking and Dagenham,E09000002,2021-09-29,51,30827
Barnet,E09000003,2021-09-29,151,46171
Bexley,E09000004,2021-09-29,92,32015
Brent,E09000005,2021-09-29,80,41534
Bromley,E09000006,2021-09-29,135,37564
Camden,E09000007,2021-09-29,82,24029
Croydon,E09000008,2021-09-29,116,47322
Ealing,E09000009,2021-09-29,126,46453
Enfield,E09000010,2021-09-29,87,40233
Greenwich,E09000011,2021-09-29,66,33371
Hackney and City of London,E09000012,2021-09-29,84,33574
Hammersmith and Fulham,E09000013,2021-09-29,48,22510
Haringey,E09000014,2021-09-29,76,31331
Harrow,E09000015,2021-09-29,97,30935
Havering,E09000016,2021-09-29,83,36619
Hillingdon,E09000017,2021-09-29,102,39692
Hounslow,E09000018,2021-09-29,109,36478
Islington,E09000019,2021-09-29,54,25320
Kensington and Chelsea,E09000020,2021-09-29,62,15363
Kingston upon Thames,E09000021,2021-09-29,79,19381
Lambeth,E09000022,2021-09-29,89,40909
Lewisham,E09000023,2021-09-29,64,34252
Merton,E09000024,2021-09-29,86,24862
Newham,E09000025,2021-09-29,84,48164
Redbridge,E09000026,2021-09-29,90,43861
Richmond upon Thames,E09000027,2021-09-29,77,19206
Southwark,E09000028,2021-09-29,82,36657
Sutton,E09000029,2021-09-29,66,24594
Tower Hamlets,E09000030,2021-09-29,94,42580
Waltham Forest,E09000031,2021-09-29,89,35822
Wandsworth,E09000032,2021-09-29,114,38984
Westminster,E09000033,2021-09-29,62,23739
Barking and Dagenham,E09000002,2021-09-30,41,30868
Barnet,E09000003,2021-09-30,147,46318
Bexley,E09000004,2021-09-30,65,32080
Brent,E09000005,2021-09-30,85,41619
Bromley,E09000006,2021-09-30,106,37670
Camden,E09000007,2021-09-30,58,24087
Croydon,E09000008,2021-09-30,121,47443
Ealing,E09000009,2021-09-30,107,46560
Enfield,E09000010,2021-09-30,100,40333
Greenwich,E09000011,2021-09-30,79,33450
Hackney and City of London,E09000012,2021-09-30,53,33627
Hammersmith and Fulham,E09000013,2021-09-30,65,22575
Haringey,E09000014,2021-09-30,75,31406
Harrow,E09000015,2021-09-30,65,31000
Havering,E09000016,2021-09-30,59,36678
Hillingdon,E09000017,2021-09-30,115,39807
Hounslow,E09000018,2021-09-30,112,36590
Islington,E09000019,2021-09-30,68,25388
Kensington and Chelsea,E09000020,2021-09-30,51,15414
Kingston upon Thames,E09000021,2021-09-30,86,19467
Lambeth,E09000022,2021-09-30,78,40987
Lewisham,E09000023,2021-09-30,71,34323
Merton,E09000024,2021-09-30,75,24937
Newham,E09000025,2021-09-30,84,48248
Redbridge,E09000026,2021-09-30,80,43941
Richmond upon Thames,E09000027,2021-09-30,80,19286
Southwark,E09000028,2021-09-30,77,36734
Sutton,E09000029,2021-09-30,78,24672
Tower Hamlets,E09000030,2021-09-30,85,42665
Waltham Forest,E09000031,2021-09-30,70,35892
Wandsworth,E09000032,2021-09-30,102,39086
Westminster,E09000033,2021-09-30,54,23793
Barking and Dagenham,E09000002,2021-10-01,40,30908
Barnet,E09000003,2021-10-01,87,46405
Bexley,E09000004,2021-10-01,58,32138
Brent,E09000005,2021-10-01,64,41683
Bromley,E09000006,2021-10-01,64,37734
Camden,E09000007,2021-10-01,56,24143
Croydon,E09000008,2021-10-01,91,47534
Ealing,E09000009,2021-10-01,116,46676
Enfield,E09000010,2021-10-01,116,40449
Greenwich,E09000011,2021-10-01,78,33528
Hackney and City of London,E09000012,2021-10-01,66,33693
Hammersmith and Fulham,E09000013,2021-10-01,49,22624
Haringey,E09000014,2021-10-01,79,31485
Harrow,E09000015,2021-10-01,69,31069
Havering,E09000016,2021-10-01,60,36738
Hillingdon,E09000017,2021-10-01,67,39874
Hounslow,E09000018,2021-10-01,100,36690
